,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Bool
,BAC,BNY,C,COF,FITB,GS,JPM,KEY,MS,PNC,STT,TD,USB,WFC,Month_End
Date,,,,,,,,,,,,,,,
2008-02-07,34.430057525634766,7.733155727386475,221.36239624023438,40.064125061035156,18.323348999023438,156.9047088623047,31.925426483154297,17.552335739135742,34.98463439941406,45.70515823364258,64.29257202148438,19.496749877929688,22.775236129760742,21.140378952026367,False
2008-02-08,33.46946334838867,7.742409706115723,215.80751037597656,39.168479919433594,17.830190658569336,154.11187744140625,31.01246452331543,17.094633102416992,33.66726303100586,44.86166000366211,63.88236999511719,19.487979888916016,22.579744338989258,20.460222244262695,False
2008-02-11,33.45357894897461,7.728523254394531,213.98353576660156,37.441158294677734,17.357866287231445,153.1233367919922,30.679832458496094,16.692411422729492,33.152793884277344,44.20953369140625,64.6176528930664,19.426570892333984,22.405187606811523,20.501863479614258,False
2008-02-12,33.99342346191406,7.76093864440918,217.2998504638672,37.944969177246094,18.09413719177246,148.82301330566406,30.651531219482422,17.372032165527344,33.293094635009766,45.17353820800781,64.41642761230469,19.28911781311035,22.831100463867188,20.765600204467773,False
2008-02-13,34.39828872680664,7.735350131988525,218.37765502929688,39.24845504760742,18.059402465820312,148.43580627441406,31.21062469482422,17.19865608215332,33.69843673706055,45.060115814208984,64.26937866210938,19.49967384338379,22.998661041259766,21.14732551574707,False
2008-02-14,33.53297424316406,7.6051130294799805,213.4031982421875,38.056922912597656,17.462055206298828,145.4535369873047,30.156116485595703,16.72014617919922,33.222923278808594,44.48598861694336,63.43349838256836,19.154603958129883,22.649559020996094,20.536569595336914,False
2008-02-15,33.898155212402344,7.628371238708496,211.24761962890625,38.11288833618164,17.79546356201172,146.97760009765625,30.609085083007812,16.879642486572266,32.98908615112305,45.05303955078125,64.95045471191406,19.099031448364258,22.81713104248047,20.60597038269043,False
2008-02-19,33.87433624267578,7.484175205230713,209.92103576660156,38.43277359008789,17.093931198120117,143.17982482910156,30.311830520629883,16.428871154785156,32.342079162597656,44.22370529174805,64.29257202148438,18.92943000793457,22.628612518310547,20.723957061767578,False
2008-02-20,34.11250686645508,7.45626974105835,211.3305206298828,39.448368072509766,17.239789962768555,146.02200317382812,30.538305282592773,16.241626739501953,33.94789505004883,44.67735290527344,65.70891571044922,19.34469223022461,22.831100463867188,21.272245407104492,False
2008-02-21,33.509159088134766,7.3492841720581055,207.68260192871094,38.12888717651367,16.850814819335938,144.3084259033203,30.481670379638672,15.97116756439209,33.65165710449219,43.82676696777344,63.688899993896484,19.13998031616211,22.49595832824707,21.3347110748291,False
2008-02-22,33.818756103515625,7.460921287536621,208.26300048828125,38.320796966552734,17.170326232910156,146.40097045898438,31.0903263092041,16.60918617248535,34.44677734375,44.634830474853516,63.21677017211914,19.42072105407715,22.977710723876953,21.820537567138672,False
2008-02-25,34.08869552612305,7.339977741241455,205.1125030517578,38.81663131713867,17.323137283325195,146.11260986328125,31.161096572875977,16.824169158935547,35.29643630981445,44.826210021972656,64.37773132324219,19.74239730834961,23.082447052001953,21.99405288696289,False
2008-02-26,33.91403579711914,7.381843566894531,206.8535614013672,39.93617630004883,17.420381546020508,142.27357482910156,30.941694259643555,16.803363800048828,35.02360534667969,44.91836166381836,64.0835952758789,20.183977127075195,23.215099334716797,21.792774200439453,False
2008-02-27,34.04106140136719,7.344633102416992,213.2374267578125,39.848209381103516,17.323137283325195,148.9465789794922,31.430025100708008,16.976728439331055,35.76416015625,45.08137893676758,64.33128356933594,20.198593139648438,23.37567138671875,22.028743743896484,False
2008-02-28,32.88199234008789,7.15857458114624,207.35101318359375,38.72065353393555,16.704946517944336,145.56890869140625,30.035812377929688,16.304044723510742,34.610469818115234,44.51433181762695,63.23999786376953,20.081626892089844,22.914878845214844,21.209787368774414,False
2008-02-29,31.548316955566406,7.102755069732666,196.5730743408203,36.80940628051758,15.906166076660156,139.74447631835938,28.768978118896484,15.539408683776855,32.83318328857422,43.543235778808594,60.79432678222656,19.602031707763672,22.35631561279297,20.286714553833008,True
2008-03-03,31.103740692138672,7.400449275970459,191.4327850341797,35.96174621582031,15.920056343078613,135.99620056152344,28.18157386779785,15.236371994018555,32.4122314453125,42.579227447509766,60.12871551513672,18.96159553527832,22.307437896728516,20.036867141723633,False
2008-03-04,30.786190032958984,7.400449275970459,183.22500610351562,36.32160186767578,15.906166076660156,134.77684020996094,27.735698699951172,15.067235946655273,32.232948303222656,42.95491409301758,60.44601821899414,18.841699600219727,22.223657608032227,20.009098052978516,False
2008-03-05,30.309968948364258,7.474870681762695,183.6395263671875,35.441959381103516,15.531088829040527,135.90548706054688,27.4172420501709,14.968571662902832,32.326507568359375,42.53670120239258,60.670448303222656,19.113656997680664,22.18874740600586,20.113204956054688,False
2008-03-06,29.47854995727539,7.465568542480469,175.5146026611328,33.98653030395508,15.086549758911133,130.69895935058594,26.44764518737793,14.447068214416504,30.92336082458496,41.21829605102539,58.84393310546875,18.373798370361328,21.713973999023438,19.315061569213867,False
2008-03-07,29.656126022338867,7.465568542480469,173.3590545654297,34.67423629760742,15.281035423278809,131.8687744140625,26.582117080688477,14.757150650024414,31.071481704711914,42.04761505126953,59.00646209716797,18.558027267456055,21.560379028320312,19.5093936920166,False
2008-03-10,28.501846313476562,7.414402484893799,163.2443389892578,32.99491500854492,15.281035423278809,128.16986083984375,25.817787170410156,14.714868545532227,29.855424880981445,41.31752395629883,56.28986740112305,18.093055725097656,21.35788917541504,19.356706619262695,False
2008-03-11,30.44717025756836,7.4190592765808105,178.1676025390625,37.3611946105957,16.75357437133789,134.3402557373047,27.488000869750977,16.05386734008789,33.12160110473633,44.68444061279297,60.33766555786133,18.791980743408203,22.935821533203125,21.39023780822754,False
2008-03-12,29.89021873474121,7.285863876342773,175.8462677001953,38.10489273071289,16.017309188842773,134.290771484375,27.32522964477539,15.405506134033203,31.96791648864746,44.237892150878906,59.95067596435547,18.756887435913086,22.565771102905273,20.501863479614258,False
2008-03-13,29.979007720947266,7.281185626983643,174.68556213378906,39.616302490234375,15.85060977935791,136.29278564453125,26.971364974975586,15.779019355773926,32.42782974243164,43.89056396484375,61.343807220458984,18.78905487060547,22.810142517089844,20.460222244262695,False
2008-03-14,28.80858612060547,7.197068214416504,163.99053955078125,38.27281951904297,15.169898986816406,129.22433471679688,25.8602352142334,14.968571662902832,30.8298282623291,42.79896545410156,58.913570404052734,18.183712005615234,22.0421199798584,19.74536895751953,False
2008-03-17,29.026525497436523,7.061540603637695,154.373291015625,37.95295333862305,14.669790267944336,124.4132080078125,28.528364181518555,15.017906188964844,28.358755111694336,43.663734436035156,57.82229232788086,17.631010055541992,22.754289627075195,19.974395751953125,False
2008-03-18,31.423877716064453,7.08957576751709,171.7008819580078,41.17566680908203,15.482471466064453,144.6544189453125,30.226903915405273,15.750825881958008,33.4100341796875,45.57757568359375,62.891727447509766,18.59897232055664,23.487394332885742,21.88994026184082,False
2008-03-19,31.12521743774414,7.122291564941406,169.2136688232422,39.55232620239258,15.156014442443848,137.15773010253906,30.05704116821289,15.51121711730957,33.869937896728516,45.01051330566406,60.73240280151367,17.891271591186523,22.991682052612305,21.223663330078125,False
2008-03-20,33.7889404296875,7.117619514465332,186.54136657714844,42.58312225341797,16.218734741210938,147.98269653320312,32.53408432006836,16.540136337280273,38.7185173034668,47.852901458740234,64.5944595336914,18.107681274414062,24.101810455322266,22.590917587280273,False
2008-03-24,34.265193939208984,7.22043514251709,192.92518615722656,43.462772369384766,16.447956085205078,147.36488342285156,32.94455337524414,16.962980270385742,38.0013542175293,48.77436828613281,63.85142517089844,18.370866775512695,24.206539154052734,22.27166175842285,False
2008-03-25,33.07052993774414,7.309231758117676,194.1687469482422,42.42318344116211,16.149280548095703,147.98269653320312,32.5977783203125,16.920692443847656,38.54701232910156,48.07973861694336,65.07429504394531,18.48200035095215,24.30428695678711,22.250837326049805,False
2008-03-26,32.15842056274414,7.290535926818848,182.81045532226562,40.9837646484375,15.5449800491333,144.56390380859375,31.21771240234375,16.03976821899414,37.25303649902344,47.12989807128906,62.38865280151367,18.169095993041992,23.668933868408203,21.38329315185547,False
2008-03-27,31.189786911010742,7.341941833496094,180.6548309326172,40.36001205444336,15.112785339355469,138.51699829101562,30.33304214477539,15.588739395141602,35.61605453491211,48.04429626464844,62.2570915222168,18.183712005615234,23.389638900756836,21.001567840576172,False
2008-03-28,30.729692459106445,7.360642433166504,172.69577026367188,39.17647933959961,14.751434326171875,135.4771270751953,30.226903915405273,15.419599533081055,34.875518798828125,46.64790725708008,61.03071212768555,17.33856964111328,23.092670440673828,20.369993209838867,False
2008-03-31,30.600547790527344,7.337273120880127,177.58734130859375,39.36039352416992,14.822285652160645,136.2515411376953,30.396760940551758,15.468934059143066,35.62384796142578,46.477783203125,61.31792449951172,17.94099235534668,22.880552291870117,20.19649887084961,True
2008-04-01,32.98175048828125,7.229781627655029,197.65084838867188,42.767032623291016,15.93466854095459,145.7007293701172,33.26302719116211,16.554229736328125,38.079315185546875,49.27055740356445,65.85853576660156,18.629711151123047,24.047210693359375,21.855239868164062,False
2008-04-02,32.52972412109375,7.271844387054443,199.14320373535156,42.527156829833984,16.03385353088379,145.7089385986328,32.991920471191406,17.15325164794922,38.266414642333984,48.965755462646484,64.77191162109375,18.552921295166016,23.729036331176758,21.188966751098633,False
2008-04-03,32.58622741699219,7.327920436859131,201.9620819091797,42.375205993652344,15.977185249328613,145.42889404296875,33.020450592041016,17.209632873535156,38.10269546508789,48.55464553833008,65.33849334716797,18.777379989624023,23.905797958374023,21.369415283203125,False
2008-04-04,31.811330795288086,7.351291179656982,199.6405792236328,40.999755859375,16.090547561645508,144.49795532226562,32.51387405395508,16.716318130493164,37.104915618896484,48.00885772705078,64.92713928222656,18.49681854248047,23.474489212036133,21.466571807861328,False
2008-04-07,31.88396644592285,7.4634528160095215,203.95175170898438,42.431190490722656,16.38103675842285,147.24124145507812,32.49246597290039,16.94182586669922,37.48688888549805,48.25693130493164,64.29069519042969,18.455461502075195,23.474489212036133,21.369415283203125,False
2008-04-08,30.97991943359375,7.369982719421387,196.98764038085938,42.79102325439453,15.665426254272461,147.3813018798828,32.00728988647461,16.751550674438477,37.12051010131836,47.40634536743164,63.55330276489258,18.39640235900879,23.18459701538086,20.772539138793945,False
2008-04-09,30.616680145263672,7.4073686599731445,195.49530029296875,40.487953186035156,15.33242130279541,143.4599151611328,31.607738494873047,16.51193618774414,36.140567779541016,46.86763381958008,61.923343658447266,18.106964111328125,22.94419288635254,20.439409255981445,False
2008-04-10,30.422950744628906,7.496170997619629,196.5730743408203,39.680274963378906,15.134040832519531,140.50242614746094,31.293798446655273,16.899547576904297,34.83918762207031,46.32350158691406,61.93109893798828,18.27235984802246,23.297719955444336,19.7939510345459,False
2008-04-11,29.817577362060547,7.512596130371094,193.6713104248047,38.62470245361328,14.779781341552734,137.8250274658203,30.344846725463867,16.638795852661133,34.20417785644531,45.9941520690918,61.574039459228516,18.183757781982422,23.06439208984375,19.4122257232666,False
2008-04-14,28.71979522705078,7.507906913757324,186.6241912841797,37.681068420410156,13.476091384887695,134.76858520507812,29.609960556030273,15.659218788146973,33.6867790222168,44.26148223876953,59.65690231323242,18.20738410949707,22.392684936523438,18.87781524658203,False
2008-04-15,28.71979522705078,7.489128589630127,189.02850341796875,36.76142120361328,13.646146774291992,135.27114868164062,30.05230712890625,16.018625259399414,34.11794662475586,44.84858322143555,53.73466873168945,18.26053810119629,22.774494171142578,19.30118751525879,False
2008-04-16,29.84986114501953,7.465639114379883,194.3345947265625,36.98533630371094,14.241301536560059,139.2667236328125,32.07863235473633,17.054590225219727,35.60747528076172,46.817501068115234,53.71913146972656,18.653337478637695,23.403779983520508,20.134033203125,False
2008-04-17,30.24537467956543,7.498512268066406,199.22610473632812,38.976558685302734,14.55305290222168,141.77931213378906,32.19280242919922,16.70926856994629,36.39143753051758,47.36165237426758,54.5806999206543,18.623802185058594,23.58761978149414,20.619853973388672,False
2008-04-18,31.12521743774414,7.540776252746582,208.18011474609375,37.7530403137207,14.843545913696289,148.2298126220703,32.64942932128906,17.392871856689453,37.44978713989258,47.61225891113281,53.19911193847656,19.102243423461914,23.729036331176758,21.09874725341797,False
2008-04-21,30.358383178710938,7.493818759918213,207.51681518554688,38.27281951904297,13.73116397857666,148.6170654296875,32.27128219604492,16.328716278076172,37.002925872802734,46.74592208862305,51.864078521728516,19.131778717041016,23.523977279663086,20.314477920532227,False
2008-04-22,29.865997314453125,7.517295837402344,208.26300048828125,37.08930206298828,14.829371452331543,148.0897979736328,32.57094955444336,16.293468475341797,36.995086669921875,47.060943603515625,50.96372604370117,18.863021850585938,23.61589813232422,20.390810012817383,False
2008-04-23,29.75299644470215,7.460951805114746,204.20053100585938,36.721439361572266,14.099595069885254,147.75204467773438,32.214195251464844,16.17367172241211,37.14403533935547,47.38314437866211,51.6467399597168,18.609033584594727,23.63003921508789,20.07156753540039,False
2008-04-24,30.568248748779297,7.456253528594971,213.5690460205078,38.7446403503418,15.056100845336914,155.5288543701172,33.512760162353516,16.737459182739258,39.50375747680664,49.07999801635742,53.81228256225586,19.205608367919922,24.37246322631836,20.717016220092773,False
2008-04-25,30.91534423828125,7.418694496154785,220.53326416015625,40.71187210083008,15.43161392211914,158.46713256835938,34.09782409667969,17.15325164794922,39.70759582519531,50.52626419067383,55.83810806274414,19.167219161987305,24.669424057006836,21.230602264404297,False
2008-04-28,30.81847381591797,7.512596130371094,222.27439880371094,43.0389404296875,15.594582557678223,157.01449584960938,33.77674865722656,17.06163787841797,39.12744140625,49.81027603149414,56.342613220214844,19.353281021118164,24.499736785888672,21.057098388671875,False
2008-04-29,30.5601806640625,7.564249515533447,218.2118377685547,42.871009826660156,15.38911247253418,159.0283966064453,33.59125518798828,17.019351959228516,38.3827018737793,49.21602249145508,56.47455978393555,19.255817413330078,24.23104476928711,20.737836837768555,False
2008-04-30,30.301883697509766,7.56894588470459,209.50657653808594,42.38319778442383,15.18363094329834,157.94712829589844,33.9979362487793,17.0052547454834,38.1004638671875,49.652793884277344,55.993350982666016,19.4123477935791,23.962364196777344,20.647607803344727,True
2008-05-01,31.795183181762695,7.583030700683594,218.23951721191406,44.638301849365234,16.019697189331055,164.2858428955078,35.139530181884766,18.048259735107422,39.45671844482422,51.36393737792969,58.41503143310547,19.737215042114258,24.69770622253418,21.640092849731445,False
2008-05-02,32.1180534362793,7.606508255004883,221.59829711914062,44.166507720947266,16.04802703857422,165.29278564453125,34.718563079833984,17.956647872924805,39.4410285949707,50.58353805541992,58.59351348876953,19.92327308654785,24.464372634887695,21.612323760986328,False
2008-05-05,31.4561710357666,7.606508255004883,216.22418212890625,44.302459716796875,15.722111701965332,162.6929168701172,34.24764633178711,17.83684539794922,38.194541931152344,50.175437927246094,57.312835693359375,19.636798858642578,24.36538314819336,21.619266510009766,False
2008-05-06,31.674104690551758,7.606508255004883,217.23193359375,44.75026321411133,15.913407325744629,163.0972900390625,34.39035415649414,17.89322853088379,38.4532470703125,50.56922912597656,58.92729187011719,19.849445343017578,24.287609100341797,21.70255470275879,False
2008-05-07,30.673192977905273,7.559549808502197,205.5599822998047,43.34281539916992,15.48121452331543,156.6182861328125,33.22735595703125,17.167339324951172,37.01076126098633,49.244667053222656,57.43703842163086,19.583637237548828,23.828020095825195,20.959514617919922,False
2008-05-08,30.13237190246582,7.536073207855225,204.04849243164062,43.29047393798828,14.808116912841797,154.9346466064453,32.85634231567383,16.899547576904297,36.4384651184082,48.643253326416016,56.4512825012207,19.39462661743164,23.693679809570312,20.594989776611328,False
2008-05-09,29.583486557006836,7.6299848556518555,198.4224395751953,42.606021881103516,14.716012954711914,155.2399444580078,33.22735595703125,16.906593322753906,36.030818939208984,47.97739791870117,56.05543899536133,19.69882583618164,23.721961975097656,20.5599422454834,False
2008-05-12,30.22115707397461,7.648764133453369,198.5064697265625,43.41931915283203,15.063183784484863,158.53314208984375,33.70540237426758,17.322383880615234,37.355690002441406,48.729164123535156,57.95707321166992,19.710634231567383,24.181556701660156,20.86136817932129,False
2008-05-13,29.55120086669922,7.684141635894775,193.3842315673828,41.67191696166992,14.687674522399902,157.08877563476562,32.44966125488281,17.054590225219727,36.54039764404297,48.3425407409668,54.984317779541016,19.710634231567383,24.033061981201172,20.307584762573242,False
2008-05-14,29.704572677612305,7.698294162750244,195.2316436767578,41.26929473876953,14.843545913696289,156.9237518310547,32.7564582824707,17.37172508239746,36.81477355957031,48.66474151611328,56.730712890625,19.87602424621582,24.25225257873535,20.265531539916992,False
2008-05-15,29.631921768188477,7.6888604164123535,199.2621612548828,42.43690872192383,14.956910133361816,155.6774444580078,33.54841613769531,17.68180274963379,37.40274429321289,49.68141174316406,57.91827392578125,20.268810272216797,24.322959899902344,20.74921226501465,False
2008-05-16,29.19603729248047,7.740748405456543,194.13999938964844,41.59138488769531,14.510542869567871,154.4559783935547,33.198822021484375,16.716318130493164,37.01076126098633,48.65758514404297,56.45903015136719,20.401721954345703,23.97650718688965,20.2935733795166,False
2008-05-19,29.1395206451416,7.6888604164123535,193.04833984375,41.63970947265625,14.503454208374023,152.19444274902344,32.81353759765625,16.68107795715332,36.21895217895508,48.142066955566406,56.365909576416016,20.389909744262695,23.990646362304688,19.964107513427734,False
2008-05-20,28.566417694091797,7.622819900512695,185.65895080566406,40.0694580078125,14.16336441040039,150.5685272216797,31.17962646484375,16.22300148010254,35.12141036987305,47.6265754699707,55.36464309692383,20.357418060302734,23.545190811157227,19.662677764892578,False
2008-05-21,27.95296287536621,7.669991493225098,176.84201049804688,38.63610076904297,13.972064971923828,147.4074249267578,30.26637077331543,15.898823738098145,33.624046325683594,47.053775787353516,54.215877532958984,20.15955352783203,23.290653228759766,19.417335510253906,False
2008-05-22,28.033676147460938,7.504894256591797,182.3840789794922,39.39303970336914,14.08542537689209,146.25196838378906,30.715864181518555,16.16756820678711,33.67108154296875,47.748294830322266,54.95326232910156,20.561193466186523,23.50277328491211,19.564537048339844,False
2008-05-23,27.387928009033203,7.31149435043335,177.34579467773438,38.225425720214844,13.646146774291992,142.48837280273438,30.195009231567383,15.673081398010254,32.793060302734375,46.788875579833984,54.16157913208008,20.466697692871094,23.10681915283203,19.4033145904541,False
2008-05-27,27.58165740966797,7.254890441894531,181.88026428222656,39.1273078918457,13.851613998413086,143.54478454589844,30.687318801879883,15.7304105758667,33.11448287963867,47.20414733886719,55.15506362915039,20.345605850219727,23.276514053344727,19.319198608398438,False
2008-05-28,27.339496612548828,7.221866607666016,181.37640380859375,39.07094192504883,13.35565185546875,144.2958526611328,30.580297470092773,14.089288711547852,33.52998733520508,46.52396774291992,55.271488189697266,20.413532257080078,23.255298614501953,19.256103515625,False
2008-05-29,27.928749084472656,7.212432384490967,185.07115173339844,39.119266510009766,13.617799758911133,145.45956420898438,31.086883544921875,14.3329496383667,34.32178497314453,46.846160888671875,56.102012634277344,20.850622177124023,23.53105354309082,19.61360740661621,False
2008-05-30,27.452499389648438,7.236019611358643,183.81158447265625,38.74884796142578,13.249370574951172,145.59988403320312,30.68019676208496,13.953121185302734,34.674556732177734,46.00130081176758,55.90018844604492,21.334978103637695,23.467418670654297,19.326208114624023,False
2008-06-02,27.10541534423828,7.259605407714844,180.20083618164062,37.492645263671875,12.74631404876709,142.24073791503906,30.073726654052734,13.773964881896973,33.7886848449707,45.37841033935547,55.15506362915039,20.924449920654297,23.170455932617188,19.003751754760742,False
2008-06-03,26.88747215270996,7.221866607666016,179.86497497558594,37.75032043457031,12.292860984802246,140.78811645507812,29.888219833374023,13.429974555969238,33.43589782714844,45.33546447753906,55.38792419433594,20.49918556213379,23.21994400024414,18.77242660522461,False
2008-06-04,26.327823638916016,7.24545431137085,177.0099334716797,37.99189758300781,12.342462539672852,142.0426788330078,29.70270538330078,13.10031509399414,33.99250793457031,44.454803466796875,54.97653579711914,20.227468490600586,23.21994400024414,18.674291610717773,False
2008-06-05,26.327823638916016,7.396399021148682,178.18557739257812,39.95672607421875,12.441654205322266,145.75672912597656,30.038049697875977,13.150481224060059,34.9567985534668,45.1278190612793,55.232696533203125,20.41057777404785,23.70075035095215,19.066837310791016,False
2008-06-06,25.10154914855957,7.434134483337402,168.4449920654297,37.162498474121094,11.860664367675781,139.84725952148438,28.603931427001953,12.397998809814453,31.993419647216797,43.66006851196289,52.79549789428711,20.00006103515625,22.67550277709961,17.81907844543457,False
2008-06-09,24.36908721923828,7.3916850090026855,164.58233642578125,35.78550720214844,11.889005661010742,136.80996704101562,26.763118743896484,11.932177543640137,30.880199432373047,42.85818862915039,51.96499252319336,19.887836456298828,21.883596420288086,17.71393394470215,False
2008-06-10,24.377317428588867,7.221866607666016,170.12440490722656,35.4956169128418,11.641021728515625,138.00672912597656,27.319639205932617,12.08267593383789,30.754762649536133,43.158897399902344,52.96624755859375,19.710634231567383,22.081575393676758,18.16256332397461,False
2008-06-11,23.743610382080078,7.250174045562744,161.30746459960938,34.23941421508789,10.868735313415527,134.0367889404297,26.491994857788086,11.258532524108887,29.10844612121582,41.8558235168457,52.76444625854492,19.49208641052246,21.60076904296875,17.91021728515625,False
